Time,Population
0.0,10.0
0.1001001001001001,10.049671262269491
0.2002002002002002,10.099586730994107
0.3003003003003003,10.149747581740359
0.4004004004004004,10.200154995484146
0.5005005005005005,10.250810158633168
0.6006006006006006,10.301714263049368
0.7007007007007008,10.352868506071456
0.8008008008008008,10.404274090537516
0.9009009009009009,10.455932224807658
1.001001001001001,10.50784412278674
1.1011011011011012,10.560011003947167
1.2012012012012012,10.612434093351746
1.3013013013013013,10.665114621676624
1.4014014014014016,10.71805382523426
1.5015015015015016,10.7712529459965
1.6016016016016017,10.824713231617693
1.7017017017017018,10.878435935457887
1.8018018018018018,10.932422316606077
1.9019019019019021,10.986673639903538
2.002002002002002,11.041191175967203
2.1021021021021022,11.09597620121312
2.2022022022022023,11.15102999787997
2.3023023023023024,11.206353854052649
2.4024024024024024,11.261949063685913
2.5025025025025025,11.317816926628101
2.6026026026026026,11.3739587486449
2.702702702702703,11.430375841443194
2.802802802802803,11.48706952269497
2.902902902902903,11.544041116061281
3.0030030030030033,11.601291951216293
3.1031031031031033,11.658823363871372
3.2032032032032034,11.716636695799245
3.3033033033033035,11.774733294858233
3.4034034034034035,11.833114515016529
3.5035035035035036,11.891781716376553
3.6036036036036037,11.950736265199367
3.7037037037037037,12.009979533929142
3.8038038038038042,12.06951290121771
3.9039039039039043,12.129337751949143
4.004004004004004,12.189455477264433
4.104104104104104,12.2498674745862
4.2042042042042045,12.310575147643494
4.3043043043043046,12.371579906496612
4.404404404404405,12.432883167562029
4.504504504504505,12.494486353637349
4.604604604604605,12.556390893926338
4.704704704704705,12.618598224063998
4.804804804804805,12.681109786141729
4.904904904904905,12.743927028732513
5.005005005005005,12.807051406916196
5.105105105105105,12.870484382304797
5.205205205205205,12.934227423067885
5.305305305305305,12.99828200395803
5.405405405405406,13.062649606336285
5.505505505505506,13.127331718197746
5.605605605605606,13.192329834197151
5.705705705705706,13.257645455674561
5.805805805805806,13.32328009068107
5.9059059059059065,13.389235254004587
6.0060060060060065,13.45551246719566
6.106106106106107,13.522113258593382
6.206206206206207,13.589039163351313
6.306306306306307,13.656291723463486
6.406406406406407,13.723872487790468
6.506506506506507,13.791783012085446
6.606606606606607,13.86002485902039
6.706706706706707,13.928599598212262
6.806806806806807,13.997508806249286
6.906906906906907,14.066754066717245
7.007007007007007,14.136336970225859
7.107107107107107,14.206259114435191
7.207207207207207,14.276522104082117
7.307307307307307,14.34712755100684
7.407407407407407,14.418077074179461
7.507507507507508,14.489372299726563
7.6076076076076085,14.561014860957917
7.7077077077077085,14.633006398393151
7.807807807807809,14.705348559788535
7.907907907907909,14.77804300016376
8.008008008008009,14.851091381828805
8.108108108108109,14.924495374410824
8.208208208208209,14.99825665488108
8.308308308308309,15.072376907581944
8.408408408408409,15.146857824253905
8.508508508508509,15.22170110406266
8.608608608608609,15.296908453626205
8.70870870870871,15.37248158704202
8.80880880880881,15.44842222591423
8.90890890890891,15.524732099380886
9.00900900900901,15.601412944141195
9.10910910910911,15.67846650448289
9.20920920920921,15.755894532309538
9.30930930930931,15.833698787167972
9.40940940940941,15.911881036275698
9.50950950950951,15.99044305454839
9.60960960960961,16.069386624627363
9.70970970970971,16.14871353690714
9.80980980980981,16.228425589563027
9.90990990990991,16.30852458857871
10.01001001001001,16.38901234777389
10.11011011011011,16.469890688831995
10.21021021021021,16.55116144132785
10.31031031031031,16.632826442755437
10.41041041041041,16.71488753855564
10.51051051051051,16.79734658214408
10.61061061061061,16.880205434938905
10.710710710710712,16.96346596638867
10.810810810810812,17.047130054000192
10.910910910910912,17.131199583366485
11.011011011011012,17.215676448194667
11.111111111111112,17.30056255033394
11.211211211211213,17.385859799803555
11.311311311311313,17.471570114820814
11.411411411411413,17.55769542182911
11.511511511511513,17.64423765552594
11.611611611611613,17.73119875889101
11.711711711711713,17.818580683214293
11.811811811811813,17.90638538812413
11.911911911911913,17.994614841615366
12.012012012012013,18.08327102007747
12.112112112112113,18.17235590832268
12.212212212212213,18.261871499614184
12.312312312312313,18.351819795694283
12.412412412412413,18.44220280681259
