Time,Population
0.0,-0.9024952892012394
0.1001001001001001,-0.30409203987862093
0.2002002002002002,-0.0207540214152641
0.3003003003003003,0.18598238743705414
0.4004004004004004,-0.4307225488337162
0.5005005005005005,-0.5637789396765053
0.6006006006006006,0.462788015802214
0.7007007007007008,0.7795139723797928
0.8008008008008008,0.6141417375994433
0.9009009009009009,-0.2310220875625147
1.001001001001001,0.32120090023419445
1.1011011011011012,-0.41107803967212464
1.2012012012012012,-0.9992443603660994
1.3013013013013013,-0.24771326629905932
1.4014014014014016,0.0900040762564208
1.5015015015015016,0.8526011871112121
1.6016016016016017,-0.10595734446954501
1.7017017017017018,-0.09219667775016199
1.8018018018018018,0.7485004757826499
1.9019019019019021,-0.12060868590801499
2.002002002002002,0.6964348023744316
2.1021021021021022,0.9839332049161147
2.2022022022022023,0.5621914998527107
2.3023023023023024,0.6436081825007243
2.4024024024024024,-0.7184527037843896
2.5025025025025025,-0.1459725786181056
2.6026026026026026,0.4276648245309532
2.702702702702703,0.48109631529337493
2.802802802802803,-0.20951691047090337
2.902902902902903,1.2691284638170093
3.0030030030030033,0.3968726743078185
3.1031031031031033,-0.40174057756999454
3.2032032032032034,0.09051358908225667
3.3033033033033035,0.24547573272990292
3.4034034034034035,-0.1505235335440474
3.5035035035035036,0.06261577427872753
3.6036036036036037,0.16842925806973083
3.7037037037037037,0.5709193057351335
3.8038038038038042,-0.5053048217477719
3.9039039039039043,0.5827622185504128
4.004004004004004,-0.4409475017749018
4.104104104104104,-0.5670199137992262
4.2042042042042045,-0.2546699342363606
4.3043043043043046,0.17071512779000603
4.404404404404405,-0.3238402674864605
4.504504504504505,0.09280966607818353
4.604604604604605,-0.49526419175227987
4.704704704704705,-0.5990700749509501
4.804804804804805,0.4470301420927508
4.904904904904905,0.3124459537322821
5.005005005005005,0.41974783863989074
5.105105105105105,0.3496738558075586
5.205205205205205,-0.25248711501850296
5.305305305305305,-0.6348642218534886
5.405405405405406,0.3450349121271925
5.505505505505506,0.13640177916797744
5.605605605605606,-0.08738977366641743
5.705705705705706,-0.4029275898786067
5.805805805805806,0.09059204781814573
5.9059059059059065,-0.3091522464664094
6.0060060060060065,-0.6101792059469657
6.106106106106107,-0.6532170022308877
6.206206206206207,0.0666958374721594
6.306306306306307,-0.2573409293568849
6.406406406406407,-0.0692190044148841
6.506506506506507,0.1858541024929436
6.606606606606607,0.10923694589662647
6.706706706706707,0.3590721045482558
6.806806806806807,0.5985027151407591
6.906906906906907,-0.03283774903675882
7.007007007007007,0.38071056717686275
7.107107107107107,-0.6301805512859665
7.207207207207207,0.7113221796624274
7.307307307307307,-0.17087323405919091
7.407407407407407,1.0685612403239135
7.507507507507508,-0.5456880624916859
7.6076076076076085,-0.04376928538821617
7.7077077077077085,-0.5219646902196977
7.807807807807809,-0.122326763261936
7.907907907907909,-0.06687410751384018
8.008008008008009,0.40382309064320915
8.108108108108109,-0.056901178896677285
8.208208208208209,-0.05117080290618917
8.308308308308309,0.3599527032893347
8.408408408408409,0.4423330654856962
